,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
22,975,0.25,1.39e-13,2.11e-16,8.011857549172776,0.3220505438507976,4.133252653604978e-05,1.4367659314641905e-05,2.4655453571219644e-08,-11.150530758082967,-11.15224827045676,-11.148816190500936
23,1000,0.25,1.66e-13,1.98e-16,7.854534029768684,0.3538954437302505,3.9849914515723204e-05,1.8784478268979398e-05,2.6626110329453318e-08,-10.882479653134029,-10.883898111417812,-10.881063204024553
24,1025,0.25,2.05e-13,3.61e-16,7.703270038131186,0.3932218748995172,6.874847888655763e-05,2.564019969258467e-05,4.809655428833834e-08,-10.571349137619798,-10.573226725226071,-10.569475068743053
25,1050,0.25,2.41e-13,2.23e-16,7.557722102558288,0.43945433630827296,4.626196968981009e-05,3.359477374193828e-05,3.888517059824546e-08,-10.301140046487937,-10.302298193663411,-10.299983239065863
26,1075,0.25,2.66e-13,3.73e-16,7.4175722286095755,0.4904830358145072,7.226258874892348e-05,4.141079180090967e-05,6.277666255470925e-08,-10.091969039582366,-10.093486139137493,-10.090454238132285
27,1100,0.25,2.35e-13,3.64e-16,7.282525579871098,0.5355641913523955,7.012320092158095e-05,4.036577278174156e-05,6.600979847016336e-08,-10.117528340453743,-10.119164970337334,-10.11589438475148
28,1100,0.5,2.41e-13,3.9e-16,7.282525579871098,0.5817966424987284,7.475693992039947e-05,2.2540242000126584e-05,3.792828768683613e-08,-10.700208312936162,-10.701892422376725,-10.698527034952395
29,1100,1.0,2.5e-13,2.56e-16,7.282525579871098,0.6297557491422595,5.1745534656893215e-05,1.371268221705908e-05,1.7731852807457413e-08,-11.197189444060399,-11.198483379625891,-11.19589718060079
30,1100,2.016666667,2.8e-13,6.04e-16,7.282525579871098,0.6834700191225964,0.0001117951572753874,8.75017082715814e-06,1.9277212926415283e-08,-11.646437334681536,-11.64864283204185,-11.644236690837378
31,1100,3.116666667,4.22e-13,1.14e-15,7.282525579871098,0.7644250407951562,0.0002039546142335226,1.0669913802012699e-05,2.6556743474467333e-08,-11.448082571220011,-11.450574610794032,-11.445596726472672
32,1100,8.85,3.63e-13,5.58e-16,7.282525579871098,0.8340608389025124,0.00010458815523961474,4.4575291368556565e-06,7.419437168692589e-09,-12.320915950639193,-12.322581810474924,-12.319252861277873
33,10000000,3.0,8.65e-13,1.07e-15,0.0009999726857460888,1.0,0.0001855388621603629,inf,,inf,,
